date,open,high,low,close,adj_close,volume
"Dec 4, 2018",222.30,222.30,222.30,222.30,182.93,-
"Dec 3, 2018",229.80,229.80,229.80,229.80,189.10,-
"Nov 30, 2018",227.30,227.30,227.30,227.30,187.04,-
"Nov 29, 2018",225.30,225.30,225.30,225.30,185.40,-
"Nov 28, 2018",225.80,225.80,225.80,225.80,185.81,-
"Nov 27, 2018",220.70,220.70,220.70,220.70,181.61,-
"Nov 26, 2018",220.00,220.00,220.00,220.00,181.03,-
"Nov 23, 2018",216.50,216.50,216.50,216.50,178.15,-
"Nov 21, 2018",218.00,218.00,218.00,218.00,179.39,-
"Nov 20, 2018",217.40,217.40,217.40,217.40,178.90,-
"Nov 19, 2018",221.30,221.30,221.30,221.30,182.10,-
"Nov 16, 2018",225.10,225.10,225.10,225.10,185.23,-
"Nov 15, 2018",224.60,224.60,224.60,224.60,184.82,-
"Nov 14, 2018",222.20,222.20,222.20,222.20,182.85,-
"Nov 13, 2018",223.80,223.80,223.80,223.80,184.16,-
"Nov 12, 2018",224.10,224.10,224.10,224.10,184.41,-
"Nov 9, 2018",228.60,228.60,228.60,228.60,188.11,-
"Nov 8, 2018",230.60,230.60,230.60,230.60,189.76,-
"Nov 7, 2018",231.10,231.10,231.10,231.10,190.17,-
"Nov 6, 2018",226.30,226.30,226.30,226.30,186.22,-
"Nov 5, 2018",225.00,225.00,225.00,225.00,185.15,-
"Nov 2, 2018",223.60,223.60,223.60,223.60,184.00,-
"Nov 1, 2018",225.00,225.00,225.00,225.00,185.15,-
"Oct 31, 2018",222.60,222.60,222.60,222.60,183.17,-
"Oct 30, 2018",220.30,220.30,220.30,220.30,181.28,-
"Oct 29, 2018",216.90,216.90,216.90,216.90,178.48,-
"Oct 26, 2018",218.30,218.30,218.30,218.30,179.64,-
"Oct 25, 2018",222.20,222.20,222.20,222.20,182.85,-
"Oct 24, 2018",218.00,218.00,218.00,218.00,179.39,-
"Oct 23, 2018",225.00,225.00,225.00,225.00,185.15,-
"Oct 22, 2018",226.30,226.30,226.30,226.30,186.22,-
"Oct 19, 2018",227.30,227.30,227.30,227.30,187.04,-
"Oct 18, 2018",227.30,227.30,227.30,227.30,187.04,-
"Oct 17, 2018",230.60,230.60,230.60,230.60,189.76,-
"Oct 16, 2018",230.60,230.60,230.60,230.60,189.76,-
"Oct 15, 2018",225.80,225.80,225.80,225.80,185.81,-
"Oct 12, 2018",227.10,227.10,227.10,227.10,186.88,-
"Oct 11, 2018",224.00,224.00,224.00,224.00,184.33,-
"Oct 10, 2018",228.60,228.60,228.60,228.60,188.11,-
"Oct 9, 2018",236.40,236.40,236.40,236.40,194.53,-
"Oct 8, 2018",236.70,236.70,236.70,236.70,194.78,-
"Oct 5, 2018",236.70,236.70,236.70,236.70,194.78,-
"Oct 4, 2018",238.00,238.00,238.00,238.00,195.85,-
"Oct 3, 2018",240.00,240.00,240.00,240.00,197.49,-
"Oct 2, 2018",239.90,239.90,239.90,239.90,197.41,-
"Oct 1, 2018",239.90,239.90,239.90,239.90,197.41,-
"Sep 28, 2018",239.00,239.00,239.00,239.00,196.67,-
"Sep 27, 2018",239.00,239.00,239.00,239.00,196.67,-
"Sep 26, 2018",238.40,238.40,238.40,238.40,196.18,-
"Sep 25, 2018",239.20,239.20,239.20,239.20,196.83,-
"Sep 24, 2018",239.40,239.40,239.40,239.40,197.00,-
"Sep 21, 2018",240.20,240.20,240.20,240.20,197.66,-
"Sep 20, 2018",240.30,240.30,240.30,240.30,197.74,-
"Sep 19, 2018",238.50,238.50,238.50,238.50,196.26,-
"Sep 18, 2018",238.20,238.20,238.20,238.20,196.01,-
"Sep 17, 2018",236.90,236.90,236.90,236.90,194.94,-
"Sep 14, 2018",238.20,238.20,238.20,238.20,196.01,-
"Sep 13, 2018",238.00,238.00,238.00,238.00,195.85,-
"Sep 12, 2018",236.70,236.70,236.70,236.70,194.78,-
"Sep 11, 2018",236.70,236.70,236.70,236.70,194.78,-
"Sep 10, 2018",235.70,235.70,235.70,235.70,193.95,-
"Sep 7, 2018",235.40,235.40,235.40,235.40,193.71,-
"Sep 6, 2018",235.90,235.90,235.90,235.90,194.12,-
"Sep 5, 2018",236.70,236.70,236.70,236.70,194.78,-
"Sep 4, 2018",237.40,237.40,237.40,237.40,195.35,-
"Aug 31, 2018",237.70,237.70,237.70,237.70,195.60,-
"Aug 30, 2018",237.50,237.50,237.50,237.50,195.44,-
"Aug 29, 2018",238.70,238.70,238.70,238.70,196.42,-
"Aug 28, 2018",237.20,237.20,237.20,237.20,195.19,-
"Aug 27, 2018",237.20,237.20,237.20,237.20,195.19,-
"Aug 24, 2018",235.40,235.40,235.40,235.40,193.71,-
"Aug 23, 2018",233.90,233.90,233.90,233.90,192.47,-
"Aug 22, 2018",234.20,234.20,234.20,234.20,192.72,-
"Aug 21, 2018",234.40,234.40,234.40,234.40,192.88,-
"Aug 20, 2018",233.90,233.90,233.90,233.90,192.47,-
"Aug 17, 2018",233.20,233.20,233.20,233.20,191.90,-
"Aug 16, 2018",232.60,232.60,232.60,232.60,191.40,-
"Aug 15, 2018",230.60,230.60,230.60,230.60,189.76,-
"Aug 14, 2018",232.40,232.40,232.40,232.40,191.24,-
"Aug 13, 2018",230.90,230.90,230.90,230.90,190.00,-
"Aug 10, 2018",231.80,231.80,231.80,231.80,190.74,-
"Aug 9, 2018",233.40,233.40,233.40,233.40,192.06,-
"Aug 8, 2018",233.60,233.60,233.60,233.60,192.23,-
"Aug 7, 2018",233.70,233.70,233.70,233.70,192.31,-
"Aug 6, 2018",233.10,233.10,233.10,233.10,191.81,-
"Aug 3, 2018",232.20,232.20,232.20,232.20,191.07,-
"Aug 2, 2018",231.10,231.10,231.10,231.10,190.17,-
"Aug 1, 2018",229.90,229.90,229.90,229.90,189.18,-
"Jul 31, 2018",230.10,230.10,230.10,230.10,189.35,-
"Jul 30, 2018",229.10,229.10,229.10,229.10,188.52,-
"Jul 27, 2018",230.40,230.40,230.40,230.40,189.59,-
"Jul 26, 2018",231.90,231.90,231.90,231.90,190.83,-
"Jul 25, 2018",232.60,232.60,232.60,232.60,191.40,-
"Jul 24, 2018",230.40,230.40,230.40,230.40,189.59,-
"Jul 23, 2018",229.40,229.40,229.40,229.40,188.77,-
"Jul 20, 2018",228.90,228.90,228.90,228.90,188.36,-
"Jul 19, 2018",229.10,229.10,229.10,229.10,188.52,-
"Jul 18, 2018",230.10,230.10,230.10,230.10,189.35,-
"Jul 17, 2018",229.60,229.60,229.60,229.60,188.93,-
"Jul 16, 2018",228.60,228.60,228.60,228.60,188.11,-
"Jul 13, 2018",228.90,228.90,228.90,228.90,188.36,-
"Jul 12, 2018",228.60,228.60,228.60,228.60,188.11,-
"Jul 11, 2018",226.60,226.60,226.60,226.60,186.47,-
"Jul 10, 2018",228.30,228.30,228.30,228.30,187.86,-
"Jul 9, 2018",227.50,227.50,227.50,227.50,187.21,-
"Jul 6, 2018",225.50,225.50,225.50,225.50,185.56,-
"Jul 5, 2018",223.50,223.50,223.50,223.50,183.92,-
"Jul 3, 2018",221.50,221.50,221.50,221.50,182.27,-
"Jul 2, 2018",222.70,222.70,222.70,222.70,183.26,-
"Jun 29, 2018",222.00,222.00,222.00,222.00,182.68,-
"Jun 28, 2018",221.80,221.80,221.80,221.80,182.52,-
"Jun 27, 2018",220.30,220.30,220.30,220.30,181.28,-
"Jun 26, 2018",222.30,222.30,222.30,222.30,182.93,-
"Jun 25, 2018",221.80,221.80,221.80,221.80,182.52,-
"Jun 22, 2018",225.00,225.00,225.00,225.00,185.15,-
"Jun 21, 2018",224.50,224.50,224.50,224.50,184.74,-
"Jun 20, 2018",226.00,226.00,226.00,226.00,185.97,-
"Jun 19, 2018",225.50,225.50,225.50,225.50,185.56,-
"Jun 18, 2018",226.50,226.50,226.50,226.50,186.38,-
"Jun 15, 2018",227.00,227.00,227.00,227.00,186.80,-
"Jun 14, 2018",227.10,227.10,227.10,227.10,186.88,-
"Jun 13, 2018",226.50,226.50,226.50,226.50,186.38,-
"Jun 12, 2018",227.50,227.50,227.50,227.50,187.21,-
"Jun 11, 2018",227.00,227.00,227.00,227.00,186.80,-
"Jun 8, 2018",226.80,226.80,226.80,226.80,186.63,-
"Jun 7, 2018",226.00,226.00,226.00,226.00,185.97,-
"Jun 6, 2018",226.10,226.10,226.10,226.10,186.05,-
"Jun 5, 2018",224.20,224.20,224.20,224.20,184.49,-
"Jun 4, 2018",224.00,224.00,224.00,224.00,184.33,-
"Jun 1, 2018",223.00,223.00,223.00,223.00,183.50,-
"May 31, 2018",220.70,220.70,220.70,220.70,181.61,-
"May 30, 2018",222.20,222.20,222.20,222.20,182.85,-
"May 29, 2018",219.40,219.40,219.40,219.40,180.54,-
"May 25, 2018",221.80,221.80,221.80,221.80,182.52,-
"May 24, 2018",222.30,222.30,222.30,222.30,182.93,-
"May 23, 2018",222.80,222.80,222.80,222.80,183.34,-
"May 22, 2018",222.00,222.00,222.00,222.00,182.68,-
"May 21, 2018",222.80,222.80,222.80,222.80,183.34,-
"May 18, 2018",221.20,221.20,221.20,221.20,182.02,-
"May 17, 2018",221.70,221.70,221.70,221.70,182.43,-
"May 16, 2018",221.80,221.80,221.80,221.80,182.52,-
"May 15, 2018",220.90,220.90,220.90,220.90,181.78,-
"May 14, 2018",222.30,222.30,222.30,222.30,182.93,-
"May 11, 2018",222.20,222.20,222.20,222.20,182.85,-
"May 10, 2018",221.70,221.70,221.70,221.70,182.43,-
"May 9, 2018",219.50,219.50,219.50,219.50,180.62,-
"May 8, 2018",217.50,217.50,217.50,217.50,178.98,-
"May 7, 2018",217.50,217.50,217.50,217.50,178.98,-
"May 4, 2018",216.70,216.70,216.70,216.70,178.32,-
"May 3, 2018",214.10,214.10,214.10,214.10,176.18,-
"May 2, 2018",214.40,214.40,214.40,214.40,176.43,-
"May 1, 2018",216.10,216.10,216.10,216.10,177.83,-
"Apr 30, 2018",215.40,215.40,215.40,215.40,177.25,-
"Apr 27, 2018",217.20,217.20,217.20,217.20,178.73,-
"Apr 26, 2018",217.10,217.10,217.10,217.10,178.65,-
"Apr 25, 2018",214.70,214.70,214.70,214.70,176.67,-
"Apr 24, 2018",214.40,214.40,214.40,214.40,176.43,-
"Apr 23, 2018",217.20,217.20,217.20,217.20,178.73,-
"Apr 20, 2018",217.20,217.20,217.20,217.20,178.73,-
"Apr 19, 2018",219.00,219.00,219.00,219.00,180.21,-
"Apr 18, 2018",220.40,220.40,220.40,220.40,181.36,-
"Apr 17, 2018",220.20,220.20,220.20,220.20,181.20,-
"Apr 16, 2018",217.90,217.90,217.90,217.90,179.31,-
"Apr 13, 2018",216.10,216.10,216.10,216.10,177.83,-
"Apr 12, 2018",216.70,216.70,216.70,216.70,178.32,-
"Apr 11, 2018",214.90,214.90,214.90,214.90,176.84,-
"Apr 10, 2018",216.10,216.10,216.10,216.10,177.83,-
"Apr 9, 2018",212.60,212.60,212.60,212.60,174.95,-
"Apr 6, 2018",211.80,211.80,211.80,211.80,174.29,-
"Apr 5, 2018",216.60,216.60,216.60,216.60,178.24,-
"Apr 4, 2018",215.10,215.10,215.10,215.10,177.00,-
"Apr 3, 2018",212.60,212.60,212.60,212.60,174.95,-
"Apr 2, 2018",209.90,209.90,209.90,209.90,172.72,-
"Mar 29, 2018",214.70,214.70,214.70,214.70,176.67,-
"Mar 28, 2018",211.80,211.80,211.80,211.80,174.29,-
"Mar 27, 2018",212.40,212.40,212.40,212.40,174.78,-
"Mar 26, 2018",216.10,216.10,216.10,216.10,177.83,-
"Mar 23, 2018",210.40,210.40,210.40,210.40,173.14,-
"Mar 22, 2018",214.90,214.90,214.90,214.90,176.84,-
"Mar 21, 2018",220.40,220.40,220.40,220.40,181.36,-
"Mar 20, 2018",220.90,220.90,220.90,220.90,181.78,-
"Mar 19, 2018",220.50,220.50,220.50,220.50,181.45,-
"Mar 16, 2018",223.70,223.70,223.70,223.70,184.08,-
"Mar 15, 2018",223.20,223.20,223.20,223.20,183.67,-
"Mar 14, 2018",223.30,223.30,223.30,223.30,183.75,-
"Mar 13, 2018",224.70,224.70,224.70,224.70,184.90,-
"Mar 12, 2018",226.00,226.00,226.00,226.00,185.97,-
"Mar 9, 2018",226.30,226.30,226.30,226.30,186.22,-
"Mar 8, 2018",222.50,222.50,222.50,222.50,183.09,-
"Mar 7, 2018",221.40,221.40,221.40,221.40,182.19,-
"Mar 6, 2018",221.50,221.50,221.50,221.50,182.27,-
"Mar 5, 2018",220.90,220.90,220.90,220.90,181.78,-
"Mar 2, 2018",218.50,218.50,218.50,218.50,179.80,-
"Mar 1, 2018",217.40,217.40,217.40,217.40,178.90,-
"Feb 28, 2018",220.40,220.40,220.40,220.40,181.36,-
"Feb 27, 2018",222.70,222.70,222.70,222.70,183.26,-
"Feb 26, 2018",225.70,225.70,225.70,225.70,185.73,-
"Feb 23, 2018",222.90,222.90,222.90,222.90,183.42,-
"Feb 22, 2018",219.40,219.40,219.40,219.40,180.54,-
"Feb 21, 2018",219.20,219.20,219.20,219.20,180.38,-
"Feb 20, 2018",220.40,220.40,220.40,220.40,181.36,-
"Feb 16, 2018",221.70,221.70,221.70,221.70,182.43,-
"Feb 15, 2018",221.50,221.50,221.50,221.50,182.27,-
"Feb 14, 2018",218.90,218.90,218.90,218.90,180.13,-
"Feb 13, 2018",215.90,215.90,215.90,215.90,177.66,-
"Feb 12, 2018",215.40,215.40,215.40,215.40,177.25,-
"Feb 9, 2018",212.40,212.40,212.40,212.40,174.78,-
"Feb 8, 2018",209.30,209.30,209.30,209.30,172.23,-
"Feb 7, 2018",217.20,217.20,217.20,217.20,178.73,-
"Feb 6, 2018",218.40,218.40,218.40,218.40,179.72,-
"Feb 5, 2018",214.60,214.60,214.60,214.60,176.59,-
"Feb 2, 2018",223.80,223.80,223.80,223.80,184.16,-
"Feb 1, 2018",228.60,228.60,228.60,228.60,188.11,-
"Jan 31, 2018",228.60,228.60,228.60,228.60,188.11,-
"Jan 30, 2018",228.60,228.60,228.60,228.60,188.11,-
"Jan 29, 2018",231.10,231.10,231.10,231.10,190.17,-
"Jan 26, 2018",232.60,232.60,232.60,232.60,191.40,-
"Jan 25, 2018",230.00,230.00,230.00,230.00,189.26,-
"Jan 24, 2018",229.80,229.80,229.80,229.80,189.10,-
"Jan 23, 2018",230.00,230.00,230.00,230.00,189.26,-
"Jan 22, 2018",229.50,229.50,229.50,229.50,188.85,-
"Jan 19, 2018",227.70,227.70,227.70,227.70,187.37,-
"Jan 18, 2018",226.50,226.50,226.50,226.50,186.38,-
"Jan 17, 2018",227.00,227.00,227.00,227.00,186.80,-
"Jan 16, 2018",224.80,224.80,224.80,224.80,184.98,-
"Jan 12, 2018",225.70,225.70,225.70,225.70,185.73,-
"Jan 11, 2018",224.00,224.00,224.00,224.00,184.33,-
"Jan 10, 2018",222.50,222.50,222.50,222.50,183.09,-
"Jan 9, 2018",222.70,222.70,222.70,222.70,183.26,-
"Jan 8, 2018",222.40,222.40,222.40,222.40,183.01,-
"Jan 5, 2018",222.00,222.00,222.00,222.00,182.68,-
"Jan 4, 2018",220.40,220.40,220.40,220.40,181.36,-
"Jan 3, 2018",219.60,219.60,219.60,219.60,180.71,-
"Jan 2, 2018",218.10,218.10,218.10,218.10,179.47,-
"Dec 29, 2017",216.20,216.20,216.20,216.20,177.91,-
"Dec 28, 2017",217.40,217.40,217.40,217.40,178.90,-
"Dec 27, 2017",217.10,217.10,217.10,217.10,178.65,-
"Dec 26, 2017",216.70,216.70,216.70,216.70,178.32,-
"Dec 22, 2017",4.96 Dividend,,,,,
"Dec 22, 2017",217.10,217.10,217.10,217.10,178.65,-
"Dec 22, 2017",7.88 Capital Gains,,,,,
"Dec 21, 2017",229.90,229.90,229.90,229.90,178.62,-
"Dec 20, 2017",229.60,229.60,229.60,229.60,178.38,-
"Dec 19, 2017",229.70,229.70,229.70,229.70,178.46,-
"Dec 18, 2017",230.40,230.40,230.40,230.40,179.00,-
"Dec 15, 2017",229.20,229.20,229.20,229.20,178.07,-
"Dec 14, 2017",227.20,227.20,227.20,227.20,176.52,-
"Dec 13, 2017",228.00,228.00,228.00,228.00,177.14,-
"Dec 12, 2017",228.20,228.20,228.20,228.20,177.29,-
"Dec 11, 2017",227.70,227.70,227.70,227.70,176.91,-
"Dec 8, 2017",227.00,227.00,227.00,227.00,176.36,-
"Dec 7, 2017",225.70,225.70,225.70,225.70,175.35,-
"Dec 6, 2017",225.00,225.00,225.00,225.00,174.81,-
"Dec 5, 2017",225.00,225.00,225.00,225.00,174.81,-
"Dec 4, 2017",225.90,225.90,225.90,225.90,175.51,-
"Dec 1, 2017",226.20,226.20,226.20,226.20,175.74,-
"Nov 30, 2017",226.50,226.50,226.50,226.50,175.97,-
"Nov 29, 2017",224.70,224.70,224.70,224.70,174.58,-
"Nov 28, 2017",224.70,224.70,224.70,224.70,174.58,-
"Nov 27, 2017",222.50,222.50,222.50,222.50,172.87,-
"Nov 24, 2017",222.50,222.50,222.50,222.50,172.87,-
"Nov 22, 2017",222.00,222.00,222.00,222.00,172.48,-
"Nov 21, 2017",222.20,222.20,222.20,222.20,172.63,-
"Nov 20, 2017",220.90,220.90,220.90,220.90,171.62,-
"Nov 17, 2017",220.50,220.50,220.50,220.50,171.31,-
"Nov 16, 2017",221.00,221.00,221.00,221.00,171.70,-
"Nov 15, 2017",219.20,219.20,219.20,219.20,170.30,-
"Nov 14, 2017",220.40,220.40,220.40,220.40,171.23,-
"Nov 13, 2017",220.90,220.90,220.90,220.90,171.62,-
"Nov 10, 2017",220.70,220.70,220.70,220.70,171.47,-
"Nov 9, 2017",220.70,220.70,220.70,220.70,171.47,-
"Nov 8, 2017",221.50,221.50,221.50,221.50,172.09,-
"Nov 7, 2017",221.20,221.20,221.20,221.20,171.86,-
"Nov 6, 2017",221.20,221.20,221.20,221.20,171.86,-
"Nov 3, 2017",220.90,220.90,220.90,220.90,171.62,-
"Nov 2, 2017",220.20,220.20,220.20,220.20,171.08,-
"Nov 1, 2017",220.20,220.20,220.20,220.20,171.08,-
"Oct 31, 2017",219.90,219.90,219.90,219.90,170.85,-
"Oct 30, 2017",219.50,219.50,219.50,219.50,170.54,-
"Oct 27, 2017",220.40,220.40,220.40,220.40,171.23,-
"Oct 26, 2017",218.50,218.50,218.50,218.50,169.76,-
"Oct 25, 2017",218.20,218.20,218.20,218.20,169.53,-
"Oct 24, 2017",219.40,219.40,219.40,219.40,170.46,-
"Oct 23, 2017",218.90,218.90,218.90,218.90,170.07,-
"Oct 20, 2017",219.90,219.90,219.90,219.90,170.85,-
"Oct 19, 2017",218.70,218.70,218.70,218.70,169.91,-
"Oct 18, 2017",218.50,218.50,218.50,218.50,169.76,-
"Oct 17, 2017",218.40,218.40,218.40,218.40,169.68,-
"Oct 16, 2017",218.20,218.20,218.20,218.20,169.53,-
"Oct 13, 2017",217.90,217.90,217.90,217.90,169.29,-
"Oct 12, 2017",217.70,217.70,217.70,217.70,169.14,-
"Oct 11, 2017",218.00,218.00,218.00,218.00,169.37,-
"Oct 10, 2017",217.70,217.70,217.70,217.70,169.14,-
"Oct 9, 2017",217.20,217.20,217.20,217.20,168.75,-
"Oct 6, 2017",217.50,217.50,217.50,217.50,168.98,-
"Oct 5, 2017",217.70,217.70,217.70,217.70,169.14,-
"Oct 4, 2017",216.40,216.40,216.40,216.40,168.13,-
"Oct 3, 2017",216.20,216.20,216.20,216.20,167.97,-
"Oct 2, 2017",215.70,215.70,215.70,215.70,167.58,-
"Sep 29, 2017",214.90,214.90,214.90,214.90,166.96,-
"Sep 28, 2017",214.10,214.10,214.10,214.10,166.34,-
"Sep 27, 2017",213.70,213.70,213.70,213.70,166.03,-
"Sep 26, 2017",212.90,212.90,212.90,212.90,165.41,-
"Sep 25, 2017",212.90,212.90,212.90,212.90,165.41,-
"Sep 22, 2017",213.40,213.40,213.40,213.40,165.80,-
"Sep 21, 2017",213.20,213.20,213.20,213.20,165.64,-
"Sep 20, 2017",213.90,213.90,213.90,213.90,166.18,-
"Sep 19, 2017",213.70,213.70,213.70,213.70,166.03,-
"Sep 18, 2017",213.40,213.40,213.40,213.40,165.80,-
"Sep 15, 2017",213.10,213.10,213.10,213.10,165.56,-
"Sep 14, 2017",212.70,212.70,212.70,212.70,165.25,-
"Sep 13, 2017",212.90,212.90,212.90,212.90,165.41,-
"Sep 12, 2017",212.70,212.70,212.70,212.70,165.25,-
"Sep 11, 2017",211.90,211.90,211.90,211.90,164.63,-
"Sep 8, 2017",209.70,209.70,209.70,209.70,162.92,-
"Sep 7, 2017",210.10,210.10,210.10,210.10,163.23,-
"Sep 6, 2017",210.10,210.10,210.10,210.10,163.23,-
"Sep 5, 2017",209.40,209.40,209.40,209.40,162.69,-
"Sep 1, 2017",210.90,210.90,210.90,210.90,163.85,-
"Aug 31, 2017",210.40,210.40,210.40,210.40,163.47,-
"Aug 30, 2017",209.20,209.20,209.20,209.20,162.53,-
"Aug 29, 2017",208.20,208.20,208.20,208.20,161.76,-
"Aug 28, 2017",208.10,208.10,208.10,208.10,161.68,-
"Aug 25, 2017",207.90,207.90,207.90,207.90,161.52,-
"Aug 24, 2017",207.60,207.60,207.60,207.60,161.29,-
"Aug 23, 2017",208.10,208.10,208.10,208.10,161.68,-
"Aug 22, 2017",208.70,208.70,208.70,208.70,162.14,-
"Aug 21, 2017",206.60,206.60,206.60,206.60,160.51,-
"Aug 18, 2017",206.40,206.40,206.40,206.40,160.36,-
"Aug 17, 2017",206.70,206.70,206.70,206.70,160.59,-
"Aug 16, 2017",210.10,210.10,210.10,210.10,163.23,-
"Aug 15, 2017",209.60,209.60,209.60,209.60,162.84,-
"Aug 14, 2017",209.70,209.70,209.70,209.70,162.92,-
"Aug 11, 2017",207.60,207.60,207.60,207.60,161.29,-
"Aug 10, 2017",207.40,207.40,207.40,207.40,161.13,-
"Aug 9, 2017",210.20,210.20,210.20,210.20,163.31,-
"Aug 8, 2017",210.40,210.40,210.40,210.40,163.47,-
"Aug 7, 2017",210.90,210.90,210.90,210.90,163.85,-
"Aug 4, 2017",210.40,210.40,210.40,210.40,163.47,-
"Aug 3, 2017",210.10,210.10,210.10,210.10,163.23,-
"Aug 2, 2017",210.60,210.60,210.60,210.60,163.62,-
"Aug 1, 2017",210.40,210.40,210.40,210.40,163.47,-
"Jul 31, 2017",209.90,209.90,209.90,209.90,163.08,-
"Jul 28, 2017",210.10,210.10,210.10,210.10,163.23,-
"Jul 27, 2017",210.20,210.20,210.20,210.20,163.31,-
"Jul 26, 2017",210.40,210.40,210.40,210.40,163.47,-
"Jul 25, 2017",210.40,210.40,210.40,210.40,163.47,-
"Jul 24, 2017",209.70,209.70,209.70,209.70,162.92,-
"Jul 21, 2017",210.10,210.10,210.10,210.10,163.23,-
"Jul 20, 2017",210.10,210.10,210.10,210.10,163.23,-
"Jul 19, 2017",210.10,210.10,210.10,210.10,163.23,-
"Jul 18, 2017",208.90,208.90,208.90,208.90,162.30,-
"Jul 17, 2017",208.90,208.90,208.90,208.90,162.30,-
"Jul 14, 2017",208.90,208.90,208.90,208.90,162.30,-
"Jul 13, 2017",207.90,207.90,207.90,207.90,161.52,-
"Jul 12, 2017",207.40,207.40,207.40,207.40,161.13,-
"Jul 11, 2017",205.90,205.90,205.90,205.90,159.97,-
"Jul 10, 2017",206.10,206.10,206.10,206.10,160.12,-
"Jul 7, 2017",205.90,205.90,205.90,205.90,159.97,-
"Jul 6, 2017",204.60,204.60,204.60,204.60,158.96,-
"Jul 5, 2017",206.40,206.40,206.40,206.40,160.36,-
"Jul 3, 2017",206.10,206.10,206.10,206.10,160.12,-
"Jun 30, 2017",205.60,205.60,205.60,205.60,159.74,-
"Jun 29, 2017",205.30,205.30,205.30,205.30,159.50,-
"Jun 28, 2017",207.10,207.10,207.10,207.10,160.90,-
"Jun 27, 2017",205.30,205.30,205.30,205.30,159.50,-
"Jun 26, 2017",206.90,206.90,206.90,206.90,160.75,-
"Jun 23, 2017",206.90,206.90,206.90,206.90,160.75,-
"Jun 22, 2017",206.60,206.60,206.60,206.60,160.51,-
"Jun 21, 2017",206.60,206.60,206.60,206.60,160.51,-
"Jun 20, 2017",206.70,206.70,206.70,206.70,160.59,-
"Jun 19, 2017",208.10,208.10,208.10,208.10,161.68,-
"Jun 16, 2017",206.40,206.40,206.40,206.40,160.36,-
"Jun 15, 2017",206.20,206.20,206.20,206.20,160.20,-
"Jun 14, 2017",206.70,206.70,206.70,206.70,160.59,-
"Jun 13, 2017",206.90,206.90,206.90,206.90,160.75,-
"Jun 12, 2017",205.90,205.90,205.90,205.90,159.97,-
"Jun 9, 2017",206.10,206.10,206.10,206.10,160.12,-
"Jun 8, 2017",206.30,206.30,206.30,206.30,160.28,-
"Jun 7, 2017",206.30,206.30,206.30,206.30,160.28,-
"Jun 6, 2017",205.90,205.90,205.90,205.90,159.97,-
"Jun 5, 2017",206.40,206.40,206.40,206.40,160.36,-
"Jun 2, 2017",206.80,206.80,206.80,206.80,160.67,-
"Jun 1, 2017",205.90,205.90,205.90,205.90,159.97,-
"May 31, 2017",204.40,204.40,204.40,204.40,158.80,-
"May 30, 2017",204.40,204.40,204.40,204.40,158.80,-
"May 26, 2017",204.60,204.60,204.60,204.60,158.96,-
"May 25, 2017",204.60,204.60,204.60,204.60,158.96,-
"May 24, 2017",203.60,203.60,203.60,203.60,158.18,-
"May 23, 2017",203.10,203.10,203.10,203.10,157.79,-
"May 22, 2017",202.80,202.80,202.80,202.80,157.56,-
"May 19, 2017",201.80,201.80,201.80,201.80,156.78,-
"May 18, 2017",200.40,200.40,200.40,200.40,155.70,-
"May 17, 2017",199.60,199.60,199.60,199.60,155.07,-
"May 16, 2017",203.30,203.30,203.30,203.30,157.95,-
"May 15, 2017",203.40,203.40,203.40,203.40,158.03,-
"May 12, 2017",202.40,202.40,202.40,202.40,157.25,-
"May 11, 2017",202.80,202.80,202.80,202.80,157.56,-
"May 10, 2017",203.10,203.10,203.10,203.10,157.79,-
"May 9, 2017",202.80,202.80,202.80,202.80,157.56,-
"May 8, 2017",202.90,202.90,202.90,202.90,157.64,-
"May 5, 2017",202.90,202.90,202.90,202.90,157.64,-
"May 4, 2017",202.10,202.10,202.10,202.10,157.02,-
"May 3, 2017",201.90,201.90,201.90,201.90,156.86,-
"May 2, 2017",202.30,202.30,202.30,202.30,157.17,-
"May 1, 2017",201.90,201.90,201.90,201.90,156.86,-
"Apr 28, 2017",201.60,201.60,201.60,201.60,156.63,-
"Apr 27, 2017",201.90,201.90,201.90,201.90,156.86,-
"Apr 26, 2017",201.90,201.90,201.90,201.90,156.86,-
"Apr 25, 2017",201.90,201.90,201.90,201.90,156.86,-
"Apr 24, 2017",200.80,200.80,200.80,200.80,156.01,-
"Apr 21, 2017",198.60,198.60,198.60,198.60,154.30,-
"Apr 20, 2017",199.30,199.30,199.30,199.30,154.84,-
"Apr 19, 2017",197.80,197.80,197.80,197.80,153.68,-
"Apr 18, 2017",197.90,197.90,197.90,197.90,153.75,-
"Apr 17, 2017",198.60,198.60,198.60,198.60,154.30,-
"Apr 13, 2017",196.90,196.90,196.90,196.90,152.98,-
"Apr 12, 2017",198.30,198.30,198.30,198.30,154.06,-
"Apr 11, 2017",198.90,198.90,198.90,198.90,154.53,-
"Apr 10, 2017",199.30,199.30,199.30,199.30,154.84,-
"Apr 7, 2017",199.10,199.10,199.10,199.10,154.69,-
"Apr 6, 2017",199.30,199.30,199.30,199.30,154.84,-
"Apr 5, 2017",198.80,198.80,198.80,198.80,154.45,-
"Apr 4, 2017",199.40,199.40,199.40,199.40,154.92,-
"Apr 3, 2017",199.30,199.30,199.30,199.30,154.84,-
"Mar 31, 2017",199.60,199.60,199.60,199.60,155.07,-
